locgrpid,longdes,semester,semester_ident,day_of_week,day_of_week_ident,,time_inter_desc_ident,mean,target
10024,The College Grind,fall,2,thrusday,5,15-16,11,35,1
10024,The College Grind,fall,2,thrusday,5,16-17,12,23.86666667,1
10024,The College Grind,fall,2,thrusday,5,17-18,13,17.06666667,1
10024,The College Grind,fall,2,thrusday,5,18-19,14,17.86666667,1
10024,The College Grind,fall,2,thrusday,5,19-20,15,21.4,1
10024,The College Grind,fall,2,thrusday,5,20-21,16,16.73333333,1
10024,The College Grind,fall,2,thrusday,5,21-22,17,1,1
10024,The College Grind,fall,2,friday,6,8-Jul,3,21.26666667,1
10024,The College Grind,fall,2,friday,6,9-Aug,4,45.93333333,2
10024,The College Grind,fall,2,friday,6,10-Sep,5,55,2
10024,The College Grind,fall,2,friday,6,11-Oct,6,55.6,2
10024,The College Grind,fall,2,friday,6,12-Nov,7,41.26666667,2
10024,The College Grind,fall,2,friday,6,13-Dec,8,27.73333333,1
10024,The College Grind,fall,2,friday,6,13-14,9,28.8,1
10024,The College Grind,fall,2,friday,6,14-15,10,25.73333333,1
10024,The College Grind,fall,2,friday,6,15-16,11,24.33333333,1
10024,The College Grind,fall,2,friday,6,16-17,12,20.73333333,1
10024,The College Grind,fall,2,friday,6,17-18,13,16.4,1
10024,The College Grind,fall,2,friday,6,18-19,14,13.93333333,1
10024,The College Grind,fall,2,friday,6,19-20,15,14.26666667,1
10024,The College Grind,fall,2,friday,6,20-21,16,11.86666667,1
10024,The College Grind,fall,2,friday,6,21-22,17,3,1
10024,The College Grind,fall,2,saturday,7,10-Sep,5,15.26666667,1
10024,The College Grind,fall,2,saturday,7,11-Oct,6,20.73333333,1
10024,The College Grind,fall,2,saturday,7,12-Nov,7,20.93333333,1
10024,The College Grind,fall,2,saturday,7,13-Dec,8,24.53333333,1
10024,The College Grind,fall,2,saturday,7,13-14,9,24.86666667,1
10024,The College Grind,fall,2,saturday,7,14-15,10,20.33333333,1
10024,The College Grind,fall,2,saturday,7,15-16,11,18.93333333,1
10024,The College Grind,fall,2,saturday,7,16-17,12,15.8,1
10024,The College Grind,fall,2,saturday,7,17-18,13,10.86666667,1
10024,The College Grind,fall,2,saturday,7,18-19,14,11.13333333,1
10024,The College Grind,fall,2,saturday,7,19-20,15,13.13333333,1
10024,The College Grind,fall,2,saturday,7,20-21,16,11.73333333,1
10024,The College Grind,fall,2,saturday,7,21-22,17,1,1
10024,The College Grind,finals(fall),4,tuesday,3,8-Jul,3,17,1
10024,The College Grind,finals(fall),4,tuesday,3,9-Aug,4,32,1
10024,The College Grind,finals(fall),4,tuesday,3,10-Sep,5,62,2
10024,The College Grind,finals(fall),4,tuesday,3,11-Oct,6,58,2
10024,The College Grind,finals(fall),4,tuesday,3,12-Nov,7,35,1
10024,The College Grind,finals(fall),4,tuesday,3,13-Dec,8,25,1
10024,The College Grind,finals(fall),4,tuesday,3,13-14,9,22,1
10024,The College Grind,finals(fall),4,tuesday,3,14-15,10,20,1
10024,The College Grind,finals(fall),4,tuesday,3,15-16,11,24,1
10024,The College Grind,finals(fall),4,tuesday,3,16-17,12,10,1
10024,The College Grind,finals(fall),4,tuesday,3,17-18,13,10,1
10024,The College Grind,finals(fall),4,tuesday,3,18-19,14,28,1
10024,The College Grind,finals(fall),4,tuesday,3,19-20,15,17,1
10024,The College Grind,finals(fall),4,tuesday,3,20-21,16,26,1
10024,The College Grind,finals(fall),4,wednesday,4,8-Jul,3,25,1
10024,The College Grind,finals(fall),4,wednesday,4,9-Aug,4,22,1
10024,The College Grind,finals(fall),4,wednesday,4,10-Sep,5,30,1
10024,The College Grind,finals(fall),4,wednesday,4,11-Oct,6,31,1
10024,The College Grind,finals(fall),4,wednesday,4,12-Nov,7,32,1
10024,The College Grind,finals(fall),4,wednesday,4,13-Dec,8,43,2
10024,The College Grind,finals(fall),4,wednesday,4,13-14,9,26,1
10024,The College Grind,finals(fall),4,wednesday,4,14-15,10,21,1
10024,The College Grind,finals(fall),4,wednesday,4,15-16,11,12,1
10024,The College Grind,finals(fall),4,wednesday,4,16-17,12,24,1
10024,The College Grind,finals(fall),4,wednesday,4,17-18,13,16,1
10024,The College Grind,finals(fall),4,wednesday,4,18-19,14,6,1
10024,The College Grind,finals(fall),4,wednesday,4,19-20,15,14,1
10024,The College Grind,finals(fall),4,wednesday,4,20-21,16,12,1
10024,The College Grind,finals(fall),4,thrusday,5,8-Jul,3,12,1
10024,The College Grind,finals(fall),4,thrusday,5,9-Aug,4,23,1
10024,The College Grind,finals(fall),4,thrusday,5,10-Sep,5,38,1
10024,The College Grind,finals(fall),4,thrusday,5,11-Oct,6,50,2
10024,The College Grind,finals(fall),4,thrusday,5,12-Nov,7,26,1
10024,The College Grind,finals(fall),4,thrusday,5,13-Dec,8,32,1
10024,The College Grind,finals(fall),4,thrusday,5,13-14,9,27,1
10024,The College Grind,finals(fall),4,thrusday,5,14-15,10,15,1
10024,The College Grind,finals(fall),4,thrusday,5,15-16,11,13,1
10024,The College Grind,finals(fall),4,thrusday,5,16-17,12,13,1
10024,The College Grind,finals(fall),4,thrusday,5,17-18,13,7,1
10024,The College Grind,finals(fall),4,thrusday,5,18-19,14,12,1
10024,The College Grind,finals(fall),4,thrusday,5,19-20,15,7,1
10024,The College Grind,finals(fall),4,thrusday,5,20-21,16,18,1
10024,The College Grind,finals(fall),4,thrusday,5,21-22,17,1,1
10024,The College Grind,finals(fall),4,friday,6,8-Jul,3,11,1
10024,The College Grind,finals(fall),4,friday,6,9-Aug,4,22,1
10024,The College Grind,finals(fall),4,friday,6,10-Sep,5,38,1
10024,The College Grind,finals(fall),4,friday,6,11-Oct,6,28,1
10024,The College Grind,finals(fall),4,friday,6,12-Nov,7,30,1
10024,The College Grind,finals(fall),4,friday,6,13-Dec,8,17,1
10024,The College Grind,finals(fall),4,friday,6,13-14,9,8,1
10024,The College Grind,finals(fall),4,friday,6,14-15,10,2,1
10024,The College Grind,finals(spr),5,sunday,1,10-Sep,5,11,1
10024,The College Grind,finals(spr),5,sunday,1,11-Oct,6,17,1
10024,The College Grind,finals(spr),5,sunday,1,12-Nov,7,20,1
10024,The College Grind,finals(spr),5,sunday,1,13-Dec,8,42,2
10024,The College Grind,finals(spr),5,sunday,1,13-14,9,30,1
10024,The College Grind,finals(spr),5,sunday,1,14-15,10,20,1
10024,The College Grind,finals(spr),5,sunday,1,15-16,11,17,1
10024,The College Grind,finals(spr),5,sunday,1,16-17,12,13,1
10024,The College Grind,finals(spr),5,sunday,1,17-18,13,14,1
10024,The College Grind,finals(spr),5,sunday,1,18-19,14,27,1
10024,The College Grind,finals(spr),5,sunday,1,19-20,15,20,1
10024,The College Grind,finals(spr),5,sunday,1,20-21,16,18,1
10024,The College Grind,finals(spr),5,sunday,1,21-22,17,1,1
10024,The College Grind,finals(spr),5,monday,2,8-Jul,3,20,1
10024,The College Grind,finals(spr),5,monday,2,9-Aug,4,44,2
10024,The College Grind,finals(spr),5,monday,2,10-Sep,5,54,2
10024,The College Grind,finals(spr),5,monday,2,11-Oct,6,54,2
10024,The College Grind,finals(spr),5,monday,2,12-Nov,7,35,1
10024,The College Grind,finals(spr),5,monday,2,13-Dec,8,38,1
10024,The College Grind,finals(spr),5,monday,2,13-14,9,35,1
10024,The College Grind,finals(spr),5,monday,2,14-15,10,30,1
10024,The College Grind,finals(spr),5,monday,2,15-16,11,28,1
10024,The College Grind,finals(spr),5,monday,2,16-17,12,21,1
10024,The College Grind,finals(spr),5,monday,2,17-18,13,20,1
10024,The College Grind,finals(spr),5,monday,2,18-19,14,20,1
10024,The College Grind,finals(spr),5,monday,2,19-20,15,18,1
10024,The College Grind,finals(spr),5,monday,2,20-21,16,19,1
10024,The College Grind,finals(spr),5,tuesday,3,8-Jul,3,34,1
10024,The College Grind,finals(spr),5,tuesday,3,9-Aug,4,22,1
10024,The College Grind,finals(spr),5,tuesday,3,10-Sep,5,51,2
10024,The College Grind,finals(spr),5,tuesday,3,11-Oct,6,51,2
10024,The College Grind,finals(spr),5,tuesday,3,12-Nov,7,35,1
10024,The College Grind,finals(spr),5,tuesday,3,13-Dec,8,40,2
10024,The College Grind,finals(spr),5,tuesday,3,13-14,9,25,1
10024,The College Grind,finals(spr),5,tuesday,3,14-15,10,21,1
10024,The College Grind,finals(spr),5,tuesday,3,15-16,11,20,1
10024,The College Grind,finals(spr),5,tuesday,3,16-17,12,25,1
10024,The College Grind,finals(spr),5,tuesday,3,17-18,13,13,1
10024,The College Grind,finals(spr),5,tuesday,3,18-19,14,14,1
10024,The College Grind,finals(spr),5,tuesday,3,19-20,15,26,1
10024,The College Grind,finals(spr),5,tuesday,3,20-21,16,24,1
10024,The College Grind,finals(spr),5,wednesday,4,8-Jul,3,23,1
10024,The College Grind,finals(spr),5,wednesday,4,9-Aug,4,37,1
10024,The College Grind,finals(spr),5,wednesday,4,10-Sep,5,63,2
10024,The College Grind,finals(spr),5,wednesday,4,11-Oct,6,46,2
10024,The College Grind,finals(spr),5,wednesday,4,12-Nov,7,31,1
10024,The College Grind,finals(spr),5,wednesday,4,13-Dec,8,27,1
10024,The College Grind,finals(spr),5,wednesday,4,13-14,9,23,1
10024,The College Grind,finals(spr),5,wednesday,4,14-15,10,25,1
10024,The College Grind,finals(spr),5,wednesday,4,15-16,11,19,1
10024,The College Grind,finals(spr),5,wednesday,4,16-17,12,20,1
10024,The College Grind,finals(spr),5,wednesday,4,17-18,13,19,1
10024,The College Grind,finals(spr),5,wednesday,4,18-19,14,22,1
10024,The College Grind,finals(spr),5,wednesday,4,19-20,15,18,1
10024,The College Grind,finals(spr),5,wednesday,4,20-21,16,22,1
10024,The College Grind,finals(spr),5,thrusday,5,8-Jul,3,20,1
10024,The College Grind,finals(spr),5,thrusday,5,9-Aug,4,34,1
10024,The College Grind,finals(spr),5,thrusday,5,10-Sep,5,51,2
10024,The College Grind,finals(spr),5,thrusday,5,11-Oct,6,37,1
10024,The College Grind,finals(spr),5,thrusday,5,12-Nov,7,33,1
10024,The College Grind,finals(spr),5,thrusday,5,13-Dec,8,19,1
10024,The College Grind,finals(spr),5,thrusday,5,13-14,9,31,1
10024,The College Grind,finals(spr),5,thrusday,5,14-15,10,28,1
10024,The College Grind,finals(spr),5,thrusday,5,15-16,11,19,1
10024,The College Grind,finals(spr),5,thrusday,5,16-17,12,23,1
10024,The College Grind,finals(spr),5,thrusday,5,17-18,13,8,1
10024,The College Grind,finals(spr),5,thrusday,5,18-19,14,5,1
10024,The College Grind,finals(spr),5,thrusday,5,19-20,15,4,1
10024,The College Grind,finals(spr),5,thrusday,5,20-21,16,6,1
10024,The College Grind,finals(spr),5,thrusday,5,21-22,17,1,1
10024,The College Grind,finals(spr),5,friday,6,8-Jul,3,22,1
10024,The College Grind,finals(spr),5,friday,6,9-Aug,4,45,2
10024,The College Grind,finals(spr),5,friday,6,10-Sep,5,41,2
10024,The College Grind,finals(spr),5,friday,6,11-Oct,6,36,1
10024,The College Grind,finals(spr),5,friday,6,12-Nov,7,28,1
10024,The College Grind,finals(spr),5,friday,6,13-Dec,8,12,1
10024,The College Grind,finals(spr),5,friday,6,13-14,9,26,1
10024,The College Grind,finals(spr),5,friday,6,14-15,10,27,1
10024,The College Grind,new_stud_orient,1,sunday,1,13-Dec,8,20,1
10024,The College Grind,new_stud_orient,1,sunday,1,13-14,9,18,1
10024,The College Grind,new_stud_orient,1,sunday,1,14-15,10,21,1
10024,The College Grind,new_stud_orient,1,sunday,1,15-16,11,10,1
10024,The College Grind,new_stud_orient,1,sunday,1,16-17,12,8,1
10024,The College Grind,new_stud_orient,1,sunday,1,17-18,13,10,1
10024,The College Grind,new_stud_orient,1,sunday,1,18-19,14,14,1
10024,The College Grind,new_stud_orient,1,sunday,1,19-20,15,28,1
10024,The College Grind,new_stud_orient,1,sunday,1,20-21,16,14,1
10024,The College Grind,new_stud_orient,1,monday,2,8-Jul,3,14.5,1
10024,The College Grind,new_stud_orient,1,monday,2,9-Aug,4,37.5,1
10024,The College Grind,new_stud_orient,1,monday,2,10-Sep,5,46,2
10024,The College Grind,new_stud_orient,1,monday,2,11-Oct,6,39,1
10024,The College Grind,new_stud_orient,1,monday,2,12-Nov,7,19.5,1
10024,The College Grind,new_stud_orient,1,monday,2,13-Dec,8,14,1
10024,The College Grind,new_stud_orient,1,monday,2,13-14,9,22.5,1
10024,The College Grind,new_stud_orient,1,monday,2,14-15,10,20,1
10024,The College Grind,new_stud_orient,1,monday,2,15-16,11,21,1
10024,The College Grind,new_stud_orient,1,monday,2,16-17,12,13.5,1
10024,The College Grind,new_stud_orient,1,monday,2,17-18,13,6,1
10024,The College Grind,new_stud_orient,1,monday,2,18-19,14,11,1
10024,The College Grind,new_stud_orient,1,monday,2,19-20,15,9.5,1
10024,The College Grind,new_stud_orient,1,monday,2,20-21,16,6.5,1
10024,The College Grind,new_stud_orient,1,monday,2,21-22,17,4,1
10024,The College Grind,new_stud_orient,1,tuesday,3,8-Jul,3,23,1
10024,The College Grind,new_stud_orient,1,tuesday,3,9-Aug,4,31,1
10024,The College Grind,new_stud_orient,1,tuesday,3,10-Sep,5,39,1
10024,The College Grind,new_stud_orient,1,tuesday,3,11-Oct,6,51,2
10024,The College Grind,new_stud_orient,1,tuesday,3,12-Nov,7,17.5,1
10024,The College Grind,new_stud_orient,1,tuesday,3,13-Dec,8,24,1
10024,The College Grind,new_stud_orient,1,tuesday,3,13-14,9,21,1
10024,The College Grind,new_stud_orient,1,tuesday,3,14-15,10,18.5,1
10024,The College Grind,new_stud_orient,1,tuesday,3,15-16,11,22.5,1
10024,The College Grind,new_stud_orient,1,tuesday,3,16-17,12,16.5,1
10024,The College Grind,new_stud_orient,1,tuesday,3,17-18,13,11.5,1
10024,The College Grind,new_stud_orient,1,tuesday,3,18-19,14,15.5,1
10024,The College Grind,new_stud_orient,1,tuesday,3,19-20,15,15,1
10024,The College Grind,new_stud_orient,1,tuesday,3,20-21,16,12,1
10024,The College Grind,new_stud_orient,1,tuesday,3,21-22,17,1,1
10024,The College Grind,new_stud_orient,1,wednesday,4,8-Jul,3,15,1
10024,The College Grind,new_stud_orient,1,wednesday,4,9-Aug,4,23,1
10024,The College Grind,new_stud_orient,1,wednesday,4,10-Sep,5,47,2
10024,The College Grind,new_stud_orient,1,wednesday,4,11-Oct,6,28,1
10024,The College Grind,new_stud_orient,1,wednesday,4,12-Nov,7,14,1
10024,The College Grind,new_stud_orient,1,wednesday,4,13-Dec,8,19,1
10024,The College Grind,new_stud_orient,1,wednesday,4,13-14,9,31,1
10024,The College Grind,new_stud_orient,1,wednesday,4,14-15,10,16,1
10024,The College Grind,new_stud_orient,1,wednesday,4,15-16,11,10,1
10024,The College Grind,new_stud_orient,1,wednesday,4,16-17,12,6,1
10024,The College Grind,new_stud_orient,1,wednesday,4,17-18,13,17,1
10024,The College Grind,new_stud_orient,1,wednesday,4,18-19,14,26,1
10024,The College Grind,new_stud_orient,1,wednesday,4,19-20,15,8,1
10024,The College Grind,new_stud_orient,1,thrusday,5,8-Jul,3,13,1
10024,The College Grind,new_stud_orient,1,thrusday,5,9-Aug,4,40,2
10024,The College Grind,new_stud_orient,1,thrusday,5,10-Sep,5,48,2
10024,The College Grind,new_stud_orient,1,thrusday,5,11-Oct,6,20,1
10024,The College Grind,new_stud_orient,1,thrusday,5,12-Nov,7,33,1
10024,The College Grind,new_stud_orient,1,thrusday,5,13-Dec,8,9,1
10024,The College Grind,new_stud_orient,1,thrusday,5,13-14,9,25,1
10024,The College Grind,new_stud_orient,1,thrusday,5,14-15,10,16,1
10024,The College Grind,new_stud_orient,1,thrusday,5,15-16,11,20,1
10024,The College Grind,new_stud_orient,1,thrusday,5,16-17,12,9,1
10024,The College Grind,new_stud_orient,1,thrusday,5,17-18,13,20,1
10024,The College Grind,new_stud_orient,1,thrusday,5,18-19,14,25,1
10024,The College Grind,new_stud_orient,1,thrusday,5,19-20,15,13,1
10024,The College Grind,new_stud_orient,1,thrusday,5,20-21,16,18,1
10024,The College Grind,new_stud_orient,1,friday,6,8-Jul,3,9,1
10024,The College Grind,new_stud_orient,1,friday,6,9-Aug,4,48,2
10024,The College Grind,new_stud_orient,1,friday,6,10-Sep,5,26,1
10024,The College Grind,new_stud_orient,1,friday,6,11-Oct,6,42,2
10024,The College Grind,new_stud_orient,1,friday,6,12-Nov,7,22,1
10024,The College Grind,new_stud_orient,1,friday,6,13-Dec,8,14,1
10024,The College Grind,new_stud_orient,1,friday,6,13-14,9,17,1
10024,The College Grind,new_stud_orient,1,friday,6,14-15,10,11,1
10024,The College Grind,new_stud_orient,1,friday,6,15-16,11,22,1
10024,The College Grind,new_stud_orient,1,friday,6,16-17,12,17,1
10024,The College Grind,new_stud_orient,1,friday,6,17-18,13,12,1
10024,The College Grind,new_stud_orient,1,friday,6,18-19,14,14,1
10024,The College Grind,new_stud_orient,1,friday,6,19-20,15,11,1
10024,The College Grind,new_stud_orient,1,friday,6,20-21,16,11,1
10024,The College Grind,new_stud_orient,1,saturday,7,13-Dec,8,42,2
10024,The College Grind,new_stud_orient,1,saturday,7,13-14,9,28,1
10024,The College Grind,new_stud_orient,1,saturday,7,14-15,10,16,1
10024,The College Grind,new_stud_orient,1,saturday,7,15-16,11,18,1
10024,The College Grind,new_stud_orient,1,saturday,7,16-17,12,8,1
10024,The College Grind,spring,3,sunday,1,10-Sep,5,14.30769231,1
10024,The College Grind,spring,3,sunday,1,11-Oct,6,19.15384615,1
10024,The College Grind,spring,3,sunday,1,12-Nov,7,26.38461538,1
10024,The College Grind,spring,3,sunday,1,13-Dec,8,30.30769231,1
10024,The College Grind,spring,3,sunday,1,13-14,9,28.53846154,1
10024,The College Grind,spring,3,sunday,1,14-15,10,26.76923077,1
10024,The College Grind,spring,3,sunday,1,15-16,11,24.38461538,1
10024,The College Grind,spring,3,sunday,1,16-17,12,21.15384615,1
10024,The College Grind,spring,3,sunday,1,17-18,13,15.07692308,1
10024,The College Grind,spring,3,sunday,1,18-19,14,18.46153846,1
10024,The College Grind,spring,3,sunday,1,19-20,15,24,1
10024,The College Grind,spring,3,sunday,1,20-21,16,20.38461538,1
10024,The College Grind,spring,3,sunday,1,21-22,17,1,1
10024,The College Grind,spring,3,monday,2,8-Jul,3,27.13333333,1
10024,The College Grind,spring,3,monday,2,9-Aug,4,42.46666667,2
10024,The College Grind,spring,3,monday,2,10-Sep,5,60.26666667,2
10024,The College Grind,spring,3,monday,2,11-Oct,6,48.46666667,2
10024,The College Grind,spring,3,monday,2,12-Nov,7,38.06666667,1
10024,The College Grind,spring,3,monday,2,13-Dec,8,28.8,1
10024,The College Grind,spring,3,monday,2,13-14,9,33,1
10024,The College Grind,spring,3,monday,2,14-15,10,25.66666667,1
10024,The College Grind,spring,3,monday,2,15-16,11,25.73333333,1
10024,The College Grind,spring,3,monday,2,16-17,12,23.2,1
10024,The College Grind,spring,3,monday,2,17-18,13,20.4,1
10024,The College Grind,spring,3,monday,2,18-19,14,21.6,1
10024,The College Grind,spring,3,monday,2,19-20,15,21.4,1
10024,The College Grind,spring,3,monday,2,20-21,16,24.46666667,1
10024,The College Grind,spring,3,monday,2,21-22,17,1.25,1
10024,The College Grind,spring,3,tuesday,3,8-Jul,3,29.86666667,1
10024,The College Grind,spring,3,tuesday,3,9-Aug,4,37.66666667,1
10024,The College Grind,spring,3,tuesday,3,10-Sep,5,65.26666667,2
10024,The College Grind,spring,3,tuesday,3,11-Oct,6,63.46666667,2
10024,The College Grind,spring,3,tuesday,3,12-Nov,7,31.86666667,1
10024,The College Grind,spring,3,tuesday,3,13-Dec,8,37.2,1
10024,The College Grind,spring,3,tuesday,3,13-14,9,32.53333333,1
10024,The College Grind,spring,3,tuesday,3,14-15,10,23.13333333,1
10024,The College Grind,spring,3,tuesday,3,15-16,11,28.46666667,1
10024,The College Grind,spring,3,tuesday,3,16-17,12,27.28571429,1
10024,The College Grind,spring,3,tuesday,3,17-18,13,18.42857143,1
10024,The College Grind,spring,3,tuesday,3,18-19,14,25.5,1
10024,The College Grind,spring,3,tuesday,3,19-20,15,23.85714286,1
10024,The College Grind,spring,3,tuesday,3,20-21,16,24.92857143,1
10024,The College Grind,spring,3,tuesday,3,21-22,17,2.25,1
10024,The College Grind,spring,3,wednesday,4,8-Jul,3,31.73333333,1
10024,The College Grind,spring,3,wednesday,4,9-Aug,4,43.06666667,2
10024,The College Grind,spring,3,wednesday,4,10-Sep,5,62.86666667,2
10024,The College Grind,spring,3,wednesday,4,11-Oct,6,55.93333333,2
10024,The College Grind,spring,3,wednesday,4,12-Nov,7,32.4,1
10024,The College Grind,spring,3,wednesday,4,13-Dec,8,27.8,1
10024,The College Grind,spring,3,wednesday,4,13-14,9,29.2,1
10024,The College Grind,spring,3,wednesday,4,14-15,10,26.06666667,1
10024,The College Grind,spring,3,wednesday,4,15-16,11,21.73333333,1
10024,The College Grind,spring,3,wednesday,4,16-17,12,26.4,1
10024,The College Grind,spring,3,wednesday,4,17-18,13,19.06666667,1
10024,The College Grind,spring,3,wednesday,4,18-19,14,21.8,1
10024,The College Grind,spring,3,wednesday,4,19-20,15,26.8,1
10024,The College Grind,spring,3,wednesday,4,20-21,16,23.13333333,1
10024,The College Grind,spring,3,wednesday,4,21-22,17,1.5,1
10024,The College Grind,spring,3,thrusday,5,8-Jul,3,31.6,1
10024,The College Grind,spring,3,thrusday,5,9-Aug,4,39.06666667,1
10024,The College Grind,spring,3,thrusday,5,10-Sep,5,69.53333333,2
10024,The College Grind,spring,3,thrusday,5,11-Oct,6,62.26666667,2
10024,The College Grind,spring,3,thrusday,5,12-Nov,7,33.13333333,1
10024,The College Grind,spring,3,thrusday,5,13-Dec,8,34.4,1
10024,The College Grind,spring,3,thrusday,5,13-14,9,32.26666667,1
10024,The College Grind,spring,3,thrusday,5,14-15,10,23.2,1
10024,The College Grind,spring,3,thrusday,5,15-16,11,28.8,1
10024,The College Grind,spring,3,thrusday,5,16-17,12,23.13333333,1
10024,The College Grind,spring,3,thrusday,5,17-18,13,21.26666667,1
10024,The College Grind,spring,3,thrusday,5,18-19,14,21.4,1
10024,The College Grind,spring,3,thrusday,5,19-20,15,24.6,1
10024,The College Grind,spring,3,thrusday,5,20-21,16,20.26666667,1
10024,The College Grind,spring,3,thrusday,5,21-22,17,1.25,1
10024,The College Grind,spring,3,friday,6,8-Jul,3,23,1
10024,The College Grind,spring,3,friday,6,9-Aug,4,41.8,2
10024,The College Grind,spring,3,friday,6,10-Sep,5,50.4,2
10024,The College Grind,spring,3,friday,6,11-Oct,6,48.33333333,2
10024,The College Grind,spring,3,friday,6,12-Nov,7,31.4,1
10024,The College Grind,spring,3,friday,6,13-Dec,8,28.2,1
10024,The College Grind,spring,3,friday,6,13-14,9,26.4,1
10024,The College Grind,spring,3,friday,6,14-15,10,25.46666667,1
10024,The College Grind,spring,3,friday,6,15-16,11,23.6,1
10024,The College Grind,spring,3,friday,6,16-17,12,19.5,1
10024,The College Grind,spring,3,friday,6,17-18,13,14.85714286,1
10024,The College Grind,spring,3,friday,6,18-19,14,15.85714286,1
10024,The College Grind,spring,3,friday,6,19-20,15,16.92857143,1
10024,The College Grind,spring,3,friday,6,20-21,16,16.14285714,1
10024,The College Grind,spring,3,saturday,7,9-Aug,4,2.5,1
10024,The College Grind,spring,3,saturday,7,10-Sep,5,25.92857143,1
10024,The College Grind,spring,3,saturday,7,11-Oct,6,29.42857143,1
10024,The College Grind,spring,3,saturday,7,12-Nov,7,26.21428571,1
10024,The College Grind,spring,3,saturday,7,13-Dec,8,25.78571429,1
10024,The College Grind,spring,3,saturday,7,13-14,9,28,1
10024,The College Grind,spring,3,saturday,7,14-15,10,19.57142857,1
10024,The College Grind,spring,3,saturday,7,15-16,11,19.92857143,1
10024,The College Grind,spring,3,saturday,7,16-17,12,15.5,1
10024,The College Grind,spring,3,saturday,7,17-18,13,13.35714286,1
10024,The College Grind,spring,3,saturday,7,18-19,14,14.42857143,1
10024,The College Grind,spring,3,saturday,7,19-20,15,16.85714286,1
10024,The College Grind,spring,3,saturday,7,20-21,16,17.07142857,1
10024,The College Grind,spring,3,saturday,7,21-22,17,1,1
10026,Grace Watson (10026),college_closed,0,sunday,1,11-Oct,6,1,1
10026,Grace Watson (10026),college_closed,0,sunday,1,12-Nov,7,25.85714286,1
10026,Grace Watson (10026),college_closed,0,sunday,1,13-Dec,8,29.42857143,1
10026,Grace Watson (10026),college_closed,0,sunday,1,13-14,9,12,1
10026,Grace Watson (10026),college_closed,0,sunday,1,14-15,10,6,1
10026,Grace Watson (10026),college_closed,0,sunday,1,15-16,11,10,1
10026,Grace Watson (10026),college_closed,0,sunday,1,16-17,12,7.857142857,1
10026,Grace Watson (10026),college_closed,0,sunday,1,17-18,13,23,1
10026,Grace Watson (10026),college_closed,0,sunday,1,18-19,14,18,1
10026,Grace Watson (10026),college_closed,0,monday,2,9-Aug,4,13.5,1
10026,Grace Watson (10026),college_closed,0,monday,2,10-Sep,5,5,1
10026,Grace Watson (10026),college_closed,0,monday,2,11-Oct,6,1,1
10026,Grace Watson (10026),college_closed,0,monday,2,12-Nov,7,13,1
10026,Grace Watson (10026),college_closed,0,monday,2,13-Dec,8,23,1
10026,Grace Watson (10026),college_closed,0,monday,2,13-14,9,1.5,1
10026,Grace Watson (10026),college_closed,0,monday,2,14-15,10,6,1
10026,Grace Watson (10026),college_closed,0,monday,2,16-17,12,7.166666667,1
10026,Grace Watson (10026),college_closed,0,monday,2,17-18,13,17.16666667,1
10026,Grace Watson (10026),college_closed,0,monday,2,18-19,14,3.4,1
10026,Grace Watson (10026),college_closed,0,monday,2,20-21,16,6,1
10026,Grace Watson (10026),college_closed,0,monday,2,00-01,20,1,1
10026,Grace Watson (10026),college_closed,0,tuesday,3,9-Aug,4,6.142857143,1
10026,Grace Watson (10026),college_closed,0,tuesday,3,10-Sep,5,6,1
10026,Grace Watson (10026),college_closed,0,tuesday,3,11-Oct,6,1,1
10026,Grace Watson (10026),college_closed,0,tuesday,3,12-Nov,7,10.83333333,1
10026,Grace Watson (10026),college_closed,0,tuesday,3,13-Dec,8,15.66666667,1
10026,Grace Watson (10026),college_closed,0,tuesday,3,13-14,9,3.833333333,1
10026,Grace Watson (10026),college_closed,0,tuesday,3,16-17,12,6.5,1
10026,Grace Watson (10026),college_closed,0,tuesday,3,17-18,13,30.33333333,1
10026,Grace Watson (10026),college_closed,0,tuesday,3,18-19,14,5.8,1
10026,Grace Watson (10026),college_closed,0,wednesday,4,8-Jul,3,16,1
10026,Grace Watson (10026),college_closed,0,wednesday,4,9-Aug,4,8.714285714,1
10026,Grace Watson (10026),college_closed,0,wednesday,4,10-Sep,5,2.25,1
10026,Grace Watson (10026),college_closed,0,wednesday,4,12-Nov,7,10.16666667,1
10026,Grace Watson (10026),college_closed,0,wednesday,4,13-Dec,8,16.5,1
10026,Grace Watson (10026),college_closed,0,wednesday,4,13-14,9,3,1
10026,Grace Watson (10026),college_closed,0,wednesday,4,16-17,12,6.666666667,1
10026,Grace Watson (10026),college_closed,0,wednesday,4,17-18,13,18.5,1
10026,Grace Watson (10026),college_closed,0,wednesday,4,18-19,14,7.5,1
10026,Grace Watson (10026),college_closed,0,wednesday,4,19-20,15,1,1
10026,Grace Watson (10026),college_closed,0,wednesday,4,00-01,20,2,1
10026,Grace Watson (10026),college_closed,0,thrusday,5,8-Jul,3,2,1
10026,Grace Watson (10026),college_closed,0,thrusday,5,9-Aug,4,6.333333333,1
10026,Grace Watson (10026),college_closed,0,thrusday,5,10-Sep,5,2.5,1
10026,Grace Watson (10026),college_closed,0,thrusday,5,11-Oct,6,6,1
10026,Grace Watson (10026),college_closed,0,thrusday,5,12-Nov,7,14.33333333,1
